from_port_code,canal_port_code,to_port_code,direction
USCHS,EGSCA,VNCMP,E
USCHS,EGSCA,VNHPH,E
USCHS,EGSCA,VNVUT,E
USHOU,EGSCA,AEAUH,E
USHOU,EGSCA,AEDXB,E
USHOU,EGSCA,AEJEA,E
USHOU,EGSCA,CNCAN,E
USHOU,EGSCA,CNDCB,E
USHOU,EGSCA,CNDLC,E
USHOU,EGSCA,CNFOC,E
USHOU,EGSCA,CNLYG,E
USHOU,EGSCA,CNNBO,E
USHOU,EGSCA,CNNGB,E
USHOU,EGSCA,CNNSA,E
USHOU,EGSCA,CNNSS,E
USHOU,EGSCA,CNPLI,E
USHOU,EGSCA,CNSHA,E
USHOU,EGSCA,CNSHG,E
USHOU,EGSCA,CNSHK,E
USHOU,EGSCA,CNTAO,E
USHOU,EGSCA,CNTXG,E
USHOU,EGSCA,CNXMN,E
USHOU,EGSCA,CNYTN,E
USHOU,EGSCA,CNZOS,E
USHOU,EGSCA,EGSOK,E
USHOU,EGSCA,HKHKG,E
USHOU,EGSCA,INNSA,E
USHOU,EGSCA,INNSV,E
USHOU,EGSCA,INPAV,E
USHOU,EGSCA,IQUQR,E
USHOU,EGSCA,JOAQJ,E
USHOU,EGSCA,JPHKT,E
USHOU,EGSCA,JPNGO,E
USHOU,EGSCA,JPOSA,E
USHOU,EGSCA,JPSDJ,E
USHOU,EGSCA,JPSMZ,E
USHOU,EGSCA,JPTYO,E
USHOU,EGSCA,JPUKB,E
USHOU,EGSCA,JPYOK,E
USHOU,EGSCA,JPYUR,E
USHOU,EGSCA,KRINC,E
USHOU,EGSCA,KRKAN,E
USHOU,EGSCA,KRPUS,E
USHOU,EGSCA,LKCMB,E
USHOU,EGSCA,MYPKG,E
USHOU,EGSCA,OMSOH,E
USHOU,EGSCA,PKBQM,E
USHOU,EGSCA,QAHMD,E
USHOU,EGSCA,SADMM,E
USHOU,EGSCA,SAJED,E
USHOU,EGSCA,SAJUB,E
USHOU,EGSCA,SGSIN,E
USHOU,EGSCA,THLCH,E
USHOU,EGSCA,TWKEL,E
USHOU,EGSCA,TWKHH,E
USHOU,EGSCA,VNCMP,E
USHOU,EGSCA,VNHPH,E
USHOU,EGSCA,VNVUT,E
USILM,EGSCA,AEAUH,E
USILM,EGSCA,AEDXB,E
USILM,EGSCA,AEJEA,E
USILM,EGSCA,CNCAN,E
USILM,EGSCA,CNDCB,E
USILM,EGSCA,CNDLC,E
USILM,EGSCA,CNFOC,E
USILM,EGSCA,CNLYG,E
USILM,EGSCA,CNNBO,E
USILM,EGSCA,CNNGB,E
USILM,EGSCA,CNNSA,E
USILM,EGSCA,CNNSS,E
USILM,EGSCA,CNPLI,E
USILM,EGSCA,CNSHA,E
USILM,EGSCA,CNSHG,E
USILM,EGSCA,CNSHK,E
USILM,EGSCA,CNTAO,E
USILM,EGSCA,CNTXG,E
USILM,EGSCA,CNXMN,E
USILM,EGSCA,CNYTN,E
USILM,EGSCA,CNZOS,E
USILM,EGSCA,EGSOK,E
USILM,EGSCA,HKHKG,E
USILM,EGSCA,INNSA,E
USILM,EGSCA,INNSV,E
USILM,EGSCA,INPAV,E
USILM,EGSCA,IQUQR,E
USILM,EGSCA,JOAQJ,E
USILM,EGSCA,JPHKT,E
USILM,EGSCA,JPNGO,E
USILM,EGSCA,JPOSA,E
USILM,EGSCA,JPSDJ,E
USILM,EGSCA,JPSMZ,E
USILM,EGSCA,JPTYO,E
USILM,EGSCA,JPUKB,E
USILM,EGSCA,JPYOK,E
USILM,EGSCA,JPYUR,E
USILM,EGSCA,KRINC,E
USILM,EGSCA,KRKAN,E
USILM,EGSCA,KRPUS,E
USILM,EGSCA,LKCMB,E
USILM,EGSCA,MYPKG,E
USILM,EGSCA,OMSOH,E
USILM,EGSCA,PKBQM,E
USILM,EGSCA,QAHMD,E
USILM,EGSCA,SADMM,E
USILM,EGSCA,SAJED,E
USILM,EGSCA,SAJUB,E
USILM,EGSCA,SGSIN,E
USILM,EGSCA,THLCH,E
USILM,EGSCA,TWKEL,E
USILM,EGSCA,TWKHH,E
USILM,EGSCA,VNCMP,E
USILM,EGSCA,VNHPH,E
USILM,EGSCA,VNVUT,E
USJAX,EGSCA,AEAUH,E
USJAX,EGSCA,AEDXB,E
USJAX,EGSCA,AEJEA,E
USJAX,EGSCA,CNCAN,E
USJAX,EGSCA,CNDCB,E
USJAX,EGSCA,CNDLC,E
USJAX,EGSCA,CNFOC,E
USJAX,EGSCA,CNLYG,E
USJAX,EGSCA,CNNBO,E
USJAX,EGSCA,CNNGB,E
USJAX,EGSCA,CNNSA,E
USJAX,EGSCA,CNNSS,E
USJAX,EGSCA,CNPLI,E
USJAX,EGSCA,CNSHA,E
USJAX,EGSCA,CNSHG,E
USJAX,EGSCA,CNSHK,E
USJAX,EGSCA,CNTAO,E
USJAX,EGSCA,CNTXG,E
USJAX,EGSCA,CNXMN,E
USJAX,EGSCA,CNYTN,E
USJAX,EGSCA,CNZOS,E
USJAX,EGSCA,EGSOK,E
USJAX,EGSCA,HKHKG,E
USJAX,EGSCA,INNSA,E
USJAX,EGSCA,INNSV,E
USJAX,EGSCA,INPAV,E
USJAX,EGSCA,IQUQR,E
USJAX,EGSCA,JOAQJ,E
USJAX,EGSCA,JPHKT,E
USJAX,EGSCA,JPNGO,E
USJAX,EGSCA,JPOSA,E
USJAX,EGSCA,JPSDJ,E
USJAX,EGSCA,JPSMZ,E
USJAX,EGSCA,JPTYO,E
USJAX,EGSCA,JPUKB,E
USJAX,EGSCA,JPYOK,E
USJAX,EGSCA,JPYUR,E
USJAX,EGSCA,KRINC,E
USJAX,EGSCA,KRKAN,E
USJAX,EGSCA,KRPUS,E
USJAX,EGSCA,LKCMB,E
USJAX,EGSCA,MYPKG,E
USJAX,EGSCA,OMSOH,E
USJAX,EGSCA,PKBQM,E
USJAX,EGSCA,QAHMD,E
USJAX,EGSCA,SADMM,E
USJAX,EGSCA,SAJED,E
USJAX,EGSCA,SAJUB,E
USJAX,EGSCA,SGSIN,E
USJAX,EGSCA,THLCH,E
USJAX,EGSCA,TWKEL,E
USJAX,EGSCA,TWKHH,E
USJAX,EGSCA,VNCMP,E
USJAX,EGSCA,VNHPH,E
USJAX,EGSCA,VNVUT,E
USLAX,EGSCA,AEAUH,E
USLAX,EGSCA,AEDXB,E
USLAX,EGSCA,AEJEA,E
USLAX,EGSCA,CNCAN,E
USLAX,EGSCA,CNDCB,E
USLAX,EGSCA,CNDLC,E
USLAX,EGSCA,CNFOC,E
USLAX,EGSCA,CNLYG,E
USLAX,EGSCA,CNNBO,E
USLAX,EGSCA,CNNGB,E
USLAX,EGSCA,CNNSA,E
USLAX,EGSCA,CNNSS,E
USLAX,EGSCA,CNPLI,E
USLAX,EGSCA,CNSHA,E
USLAX,EGSCA,CNSHG,E
USLAX,EGSCA,CNSHK,E
USLAX,EGSCA,CNTAO,E
USLAX,EGSCA,CNTXG,E
USLAX,EGSCA,CNXMN,E
USLAX,EGSCA,CNYTN,E
USLAX,EGSCA,CNZOS,E
USLAX,EGSCA,EGSOK,E
USLAX,EGSCA,HKHKG,E
USLAX,EGSCA,INNSA,E
USLAX,EGSCA,INNSV,E
USLAX,EGSCA,INPAV,E
USLAX,EGSCA,IQUQR,E
USLAX,EGSCA,JOAQJ,E
USLAX,EGSCA,JPHKT,E
USLAX,EGSCA,JPNGO,E
USLAX,EGSCA,JPOSA,E
USLAX,EGSCA,JPSDJ,E
USLAX,EGSCA,JPSMZ,E
USLAX,EGSCA,JPTYO,E
USLAX,EGSCA,JPUKB,E
USLAX,EGSCA,JPYOK,E
USLAX,EGSCA,JPYUR,E
USLAX,EGSCA,KRINC,E
USLAX,EGSCA,KRKAN,E
USLAX,EGSCA,KRPUS,E
USLAX,EGSCA,LKCMB,E
USLAX,EGSCA,MYPKG,E
USLAX,EGSCA,OMSOH,E
USLAX,EGSCA,PKBQM,E
USLAX,EGSCA,QAHMD,E
USLAX,EGSCA,SADMM,E
USLAX,EGSCA,SAJED,E
USLAX,EGSCA,SAJUB,E
USLAX,EGSCA,SGSIN,E
USLAX,EGSCA,THLCH,E
USLAX,EGSCA,TWKEL,E
USLAX,EGSCA,TWKHH,E
USLAX,EGSCA,VNCMP,E
USLAX,EGSCA,VNHPH,E
USLAX,EGSCA,VNVUT,E
USLGB,EGSCA,AEAUH,E
USLGB,EGSCA,AEDXB,E
USLGB,EGSCA,AEJEA,E
USLGB,EGSCA,CNCAN,E
USLGB,EGSCA,CNDCB,E
USLGB,EGSCA,CNDLC,E
USLGB,EGSCA,CNFOC,E
USLGB,EGSCA,CNLYG,E
USLGB,EGSCA,CNNBO,E
USLGB,EGSCA,CNNGB,E
USLGB,EGSCA,CNNSA,E
USLGB,EGSCA,CNNSS,E
USLGB,EGSCA,CNPLI,E
USLGB,EGSCA,CNSHA,E
USLGB,EGSCA,CNSHG,E
USLGB,EGSCA,CNSHK,E
USLGB,EGSCA,CNTAO,E
USLGB,EGSCA,CNTXG,E
USLGB,EGSCA,CNXMN,E
USLGB,EGSCA,CNYTN,E
USLGB,EGSCA,CNZOS,E
USLGB,EGSCA,EGSOK,E
USLGB,EGSCA,HKHKG,E
USLGB,EGSCA,INNSA,E
USLGB,EGSCA,INNSV,E
USLGB,EGSCA,INPAV,E
USLGB,EGSCA,IQUQR,E
USLGB,EGSCA,JOAQJ,E
USLGB,EGSCA,JPHKT,E
USLGB,EGSCA,JPNGO,E
USLGB,EGSCA,JPOSA,E
USLGB,EGSCA,JPSDJ,E
USLGB,EGSCA,JPSMZ,E
USLGB,EGSCA,JPTYO,E
USLGB,EGSCA,JPUKB,E
USLGB,EGSCA,JPYOK,E
USLGB,EGSCA,JPYUR,E
USLGB,EGSCA,KRINC,E
USLGB,EGSCA,KRKAN,E
USLGB,EGSCA,KRPUS,E
USLGB,EGSCA,LKCMB,E
USLGB,EGSCA,MYPKG,E
USLGB,EGSCA,OMSOH,E
USLGB,EGSCA,PKBQM,E
USLGB,EGSCA,QAHMD,E
USLGB,EGSCA,SADMM,E
USLGB,EGSCA,SAJED,E
USLGB,EGSCA,SAJUB,E
USLGB,EGSCA,SGSIN,E
USLGB,EGSCA,THLCH,E
USLGB,EGSCA,TWKEL,E
USLGB,EGSCA,TWKHH,E
USLGB,EGSCA,VNCMP,E
USLGB,EGSCA,VNHPH,E
USLGB,EGSCA,VNVUT,E
USMIA,EGSCA,AEAUH,E
USMIA,EGSCA,AEDXB,E
USMIA,EGSCA,AEJEA,E
USMIA,EGSCA,CNCAN,E
USMIA,EGSCA,CNDCB,E
USMIA,EGSCA,CNDLC,E
USMIA,EGSCA,CNFOC,E
USMIA,EGSCA,CNLYG,E
USMIA,EGSCA,CNNBO,E
USMIA,EGSCA,CNNGB,E
USMIA,EGSCA,CNNSA,E
USMIA,EGSCA,CNNSS,E
USMIA,EGSCA,CNPLI,E
USMIA,EGSCA,CNSHA,E
USMIA,EGSCA,CNSHG,E
USMIA,EGSCA,CNSHK,E
USMIA,EGSCA,CNTAO,E
USMIA,EGSCA,CNTXG,E
USMIA,EGSCA,CNXMN,E
USMIA,EGSCA,CNYTN,E
USMIA,EGSCA,CNZOS,E
USMIA,EGSCA,EGSOK,E
USMIA,EGSCA,HKHKG,E
USMIA,EGSCA,INNSA,E
USMIA,EGSCA,INNSV,E
USMIA,EGSCA,INPAV,E
USMIA,EGSCA,IQUQR,E
USMIA,EGSCA,JOAQJ,E
USMIA,EGSCA,JPHKT,E
USMIA,EGSCA,JPNGO,E
USMIA,EGSCA,JPOSA,E
USMIA,EGSCA,JPSDJ,E
USMIA,EGSCA,JPSMZ,E
USMIA,EGSCA,JPTYO,E
USMIA,EGSCA,JPUKB,E
USMIA,EGSCA,JPYOK,E
USMIA,EGSCA,JPYUR,E
USMIA,EGSCA,KRINC,E
USMIA,EGSCA,KRKAN,E
USMIA,EGSCA,KRPUS,E
USMIA,EGSCA,LKCMB,E
USMIA,EGSCA,MYPKG,E
USMIA,EGSCA,OMSOH,E
USMIA,EGSCA,PKBQM,E
USMIA,EGSCA,QAHMD,E
USMIA,EGSCA,SADMM,E
USMIA,EGSCA,SAJED,E
USMIA,EGSCA,SAJUB,E
USMIA,EGSCA,SGSIN,E
USMIA,EGSCA,THLCH,E
USMIA,EGSCA,TWKEL,E
USMIA,EGSCA,TWKHH,E
USMIA,EGSCA,VNCMP,E
USMIA,EGSCA,VNHPH,E
USMIA,EGSCA,VNVUT,E
USMOB,EGSCA,AEAUH,E
USMOB,EGSCA,AEDXB,E
USMOB,EGSCA,AEJEA,E
USMOB,EGSCA,CNCAN,E
USMOB,EGSCA,CNDCB,E
USMOB,EGSCA,CNDLC,E
USMOB,EGSCA,CNFOC,E
USMOB,EGSCA,CNLYG,E
USMOB,EGSCA,CNNBO,E
USMOB,EGSCA,CNNGB,E
USMOB,EGSCA,CNNSA,E
USMOB,EGSCA,CNNSS,E
USMOB,EGSCA,CNPLI,E
USMOB,EGSCA,CNSHA,E
USMOB,EGSCA,CNSHG,E
USMOB,EGSCA,CNSHK,E
USMOB,EGSCA,CNTAO,E
USMOB,EGSCA,CNTXG,E
USMOB,EGSCA,CNXMN,E
USMOB,EGSCA,CNYTN,E
USMOB,EGSCA,CNZOS,E
USMOB,EGSCA,EGSOK,E
USMOB,EGSCA,HKHKG,E
USMOB,EGSCA,INNSA,E
USMOB,EGSCA,INNSV,E
USMOB,EGSCA,INPAV,E
USMOB,EGSCA,IQUQR,E
USMOB,EGSCA,JOAQJ,E
USMOB,EGSCA,JPHKT,E
USMOB,EGSCA,JPNGO,E
USMOB,EGSCA,JPOSA,E
USMOB,EGSCA,JPSDJ,E
USMOB,EGSCA,JPSMZ,E
USMOB,EGSCA,JPTYO,E
USMOB,EGSCA,JPUKB,E
USMOB,EGSCA,JPYOK,E
USMOB,EGSCA,JPYUR,E
USMOB,EGSCA,KRINC,E
USMOB,EGSCA,KRKAN,E
USMOB,EGSCA,KRPUS,E
USMOB,EGSCA,LKCMB,E
USMOB,EGSCA,MYPKG,E
USMOB,EGSCA,OMSOH,E
USMOB,EGSCA,PKBQM,E
USMOB,EGSCA,QAHMD,E
USMOB,EGSCA,SADMM,E
USMOB,EGSCA,SAJED,E
USMOB,EGSCA,SAJUB,E
USMOB,EGSCA,SGSIN,E
USMOB,EGSCA,THLCH,E
USMOB,EGSCA,TWKEL,E
USMOB,EGSCA,TWKHH,E
USMOB,EGSCA,VNCMP,E
USMOB,EGSCA,VNHPH,E
USMOB,EGSCA,VNVUT,E
USMSY,EGSCA,AEAUH,E
USMSY,EGSCA,AEDXB,E
USMSY,EGSCA,AEJEA,E
USMSY,EGSCA,CNCAN,E
USMSY,EGSCA,CNDCB,E
USMSY,EGSCA,CNDLC,E
USMSY,EGSCA,CNFOC,E
USMSY,EGSCA,CNLYG,E
USMSY,EGSCA,CNNBO,E
USMSY,EGSCA,CNNGB,E
USMSY,EGSCA,CNNSA,E
USMSY,EGSCA,CNNSS,E
USMSY,EGSCA,CNPLI,E
USMSY,EGSCA,CNSHA,E
USMSY,EGSCA,CNSHG,E
USMSY,EGSCA,CNSHK,E
USMSY,EGSCA,CNTAO,E
USMSY,EGSCA,CNTXG,E
USMSY,EGSCA,CNXMN,E
USMSY,EGSCA,CNYTN,E
USMSY,EGSCA,CNZOS,E
USMSY,EGSCA,EGSOK,E
USMSY,EGSCA,HKHKG,E
USMSY,EGSCA,INNSA,E
USMSY,EGSCA,INNSV,E
USMSY,EGSCA,INPAV,E
USMSY,EGSCA,IQUQR,E
USMSY,EGSCA,JOAQJ,E
USMSY,EGSCA,JPHKT,E
USMSY,EGSCA,JPNGO,E
USMSY,EGSCA,JPOSA,E
USMSY,EGSCA,JPSDJ,E
USMSY,EGSCA,JPSMZ,E
USMSY,EGSCA,JPTYO,E
USMSY,EGSCA,JPUKB,E
USMSY,EGSCA,JPYOK,E
USMSY,EGSCA,JPYUR,E
USMSY,EGSCA,KRINC,E
USMSY,EGSCA,KRKAN,E
USMSY,EGSCA,KRPUS,E
USMSY,EGSCA,LKCMB,E
USMSY,EGSCA,MYPKG,E
USMSY,EGSCA,OMSOH,E
USMSY,EGSCA,PKBQM,E
USMSY,EGSCA,QAHMD,E
USMSY,EGSCA,SADMM,E
USMSY,EGSCA,SAJED,E
USMSY,EGSCA,SAJUB,E
USMSY,EGSCA,SGSIN,E
USMSY,EGSCA,THLCH,E
USMSY,EGSCA,TWKEL,E
USMSY,EGSCA,TWKHH,E
USMSY,EGSCA,VNCMP,E
USMSY,EGSCA,VNHPH,E
USMSY,EGSCA,VNVUT,E
USNYC,EGSCA,AEAUH,E
USNYC,EGSCA,AEDXB,E
USNYC,EGSCA,AEJEA,E
USNYC,EGSCA,CNCAN,E
USNYC,EGSCA,CNDCB,E
USNYC,EGSCA,CNDLC,E
USNYC,EGSCA,CNFOC,E
USNYC,EGSCA,CNLYG,E
USNYC,EGSCA,CNNBO,E
USNYC,EGSCA,CNNGB,E
USNYC,EGSCA,CNNSA,E
USNYC,EGSCA,CNNSS,E
USNYC,EGSCA,CNPLI,E
USNYC,EGSCA,CNSHA,E
USNYC,EGSCA,CNSHG,E
USNYC,EGSCA,CNSHK,E
USNYC,EGSCA,CNTAO,E
USNYC,EGSCA,CNTXG,E
USNYC,EGSCA,CNXMN,E
USNYC,EGSCA,CNYTN,E
USNYC,EGSCA,CNZOS,E
USNYC,EGSCA,EGSOK,E
USNYC,EGSCA,HKHKG,E
USNYC,EGSCA,INNSA,E
USNYC,EGSCA,INNSV,E
USNYC,EGSCA,INPAV,E
USNYC,EGSCA,IQUQR,E
USNYC,EGSCA,JOAQJ,E
USNYC,EGSCA,JPHKT,E
USNYC,EGSCA,JPNGO,E
USNYC,EGSCA,JPOSA,E
USNYC,EGSCA,JPSDJ,E
USNYC,EGSCA,JPSMZ,E
USNYC,EGSCA,JPTYO,E
USNYC,EGSCA,JPUKB,E
USNYC,EGSCA,JPYOK,E
USNYC,EGSCA,JPYUR,E
USNYC,EGSCA,KRINC,E
USNYC,EGSCA,KRKAN,E
USNYC,EGSCA,KRPUS,E
USNYC,EGSCA,LKCMB,E
USNYC,EGSCA,MYPKG,E
USNYC,EGSCA,OMSOH,E
USNYC,EGSCA,PKBQM,E
USNYC,EGSCA,QAHMD,E
USNYC,EGSCA,SADMM,E
USNYC,EGSCA,SAJED,E
USNYC,EGSCA,SAJUB,E
USNYC,EGSCA,SGSIN,E
USNYC,EGSCA,THLCH,E
USNYC,EGSCA,TWKEL,E
USNYC,EGSCA,TWKHH,E
USNYC,EGSCA,VNCMP,E
USNYC,EGSCA,VNHPH,E
USNYC,EGSCA,VNVUT,E
USOAK,EGSCA,AEAUH,E
USOAK,EGSCA,AEDXB,E
USOAK,EGSCA,AEJEA,E
USOAK,EGSCA,CNCAN,E
USOAK,EGSCA,CNDCB,E
USOAK,EGSCA,CNDLC,E
USOAK,EGSCA,CNFOC,E
USOAK,EGSCA,CNLYG,E
USOAK,EGSCA,CNNBO,E
USOAK,EGSCA,CNNGB,E
USOAK,EGSCA,CNNSA,E
USOAK,EGSCA,CNNSS,E
USOAK,EGSCA,CNPLI,E
USOAK,EGSCA,CNSHA,E
USOAK,EGSCA,CNSHG,E
USOAK,EGSCA,CNSHK,E
USOAK,EGSCA,CNTAO,E
USOAK,EGSCA,CNTXG,E
USOAK,EGSCA,CNXMN,E
USOAK,EGSCA,CNYTN,E
USOAK,EGSCA,CNZOS,E
USOAK,EGSCA,EGSOK,E
USOAK,EGSCA,HKHKG,E
USOAK,EGSCA,INNSA,E
USOAK,EGSCA,INNSV,E
USOAK,EGSCA,INPAV,E
USOAK,EGSCA,IQUQR,E
USOAK,EGSCA,JOAQJ,E
USOAK,EGSCA,JPHKT,E
USOAK,EGSCA,JPNGO,E
USOAK,EGSCA,JPOSA,E
USOAK,EGSCA,JPSDJ,E
USOAK,EGSCA,JPSMZ,E
USOAK,EGSCA,JPTYO,E
USOAK,EGSCA,JPUKB,E
USOAK,EGSCA,JPYOK,E
USOAK,EGSCA,JPYUR,E
USOAK,EGSCA,KRINC,E
USOAK,EGSCA,KRKAN,E
USOAK,EGSCA,KRPUS,E
USOAK,EGSCA,LKCMB,E
USOAK,EGSCA,MYPKG,E
USOAK,EGSCA,OMSOH,E
USOAK,EGSCA,PKBQM,E
USOAK,EGSCA,QAHMD,E
USOAK,EGSCA,SADMM,E
USOAK,EGSCA,SAJED,E
USOAK,EGSCA,SAJUB,E
USOAK,EGSCA,SGSIN,E
USOAK,EGSCA,THLCH,E
USOAK,EGSCA,TWKEL,E
USOAK,EGSCA,TWKHH,E
USOAK,EGSCA,VNCMP,E
USOAK,EGSCA,VNHPH,E
USOAK,EGSCA,VNVUT,E
USORF,EGSCA,AEAUH,E
USORF,EGSCA,AEDXB,E
USORF,EGSCA,AEJEA,E
USORF,EGSCA,CNCAN,E
USORF,EGSCA,CNDCB,E
USORF,EGSCA,CNDLC,E
USORF,EGSCA,CNFOC,E
USORF,EGSCA,CNLYG,E
USORF,EGSCA,CNNBO,E
USORF,EGSCA,CNNGB,E
USORF,EGSCA,CNNSA,E
USORF,EGSCA,CNNSS,E
USORF,EGSCA,CNPLI,E
USORF,EGSCA,CNSHA,E
USORF,EGSCA,CNSHG,E
USORF,EGSCA,CNSHK,E
USORF,EGSCA,CNTAO,E
USORF,EGSCA,CNTXG,E
USORF,EGSCA,CNXMN,E
USORF,EGSCA,CNYTN,E
USORF,EGSCA,CNZOS,E
USORF,EGSCA,EGSOK,E
USORF,EGSCA,HKHKG,E
USORF,EGSCA,INNSA,E
USORF,EGSCA,INNSV,E
USORF,EGSCA,INPAV,E
USORF,EGSCA,IQUQR,E
USORF,EGSCA,JOAQJ,E
USORF,EGSCA,JPHKT,E
USORF,EGSCA,JPNGO,E
USORF,EGSCA,JPOSA,E
USORF,EGSCA,JPSDJ,E
USORF,EGSCA,JPSMZ,E
USORF,EGSCA,JPTYO,E
USORF,EGSCA,JPUKB,E
USORF,EGSCA,JPYOK,E
USORF,EGSCA,JPYUR,E
USORF,EGSCA,KRINC,E
USORF,EGSCA,KRKAN,E
USORF,EGSCA,KRPUS,E
USORF,EGSCA,LKCMB,E
USORF,EGSCA,MYPKG,E
USORF,EGSCA,OMSOH,E
USORF,EGSCA,PKBQM,E
USORF,EGSCA,QAHMD,E
USORF,EGSCA,SADMM,E
USORF,EGSCA,SAJED,E
USORF,EGSCA,SAJUB,E
USORF,EGSCA,SGSIN,E
USORF,EGSCA,THLCH,E
USORF,EGSCA,TWKEL,E
USORF,EGSCA,TWKHH,E
USORF,EGSCA,VNCMP,E
USORF,EGSCA,VNHPH,E
USORF,EGSCA,VNVUT,E
USPEF,EGSCA,AEAUH,E
USPEF,EGSCA,AEDXB,E
USPEF,EGSCA,AEJEA,E
USPEF,EGSCA,CNCAN,E
USPEF,EGSCA,CNDCB,E
USPEF,EGSCA,CNDLC,E
USPEF,EGSCA,CNFOC,E
USPEF,EGSCA,CNLYG,E
USPEF,EGSCA,CNNBO,E
USPEF,EGSCA,CNNGB,E
USPEF,EGSCA,CNNSA,E
USPEF,EGSCA,CNNSS,E
USPEF,EGSCA,CNPLI,E
USPEF,EGSCA,CNSHA,E
USPEF,EGSCA,CNSHG,E
USPEF,EGSCA,CNSHK,E
USPEF,EGSCA,CNTAO,E
USPEF,EGSCA,CNTXG,E
USPEF,EGSCA,CNXMN,E
USPEF,EGSCA,CNYTN,E
USPEF,EGSCA,CNZOS,E
USPEF,EGSCA,EGSOK,E
USPEF,EGSCA,HKHKG,E
USPEF,EGSCA,INNSA,E
USPEF,EGSCA,INNSV,E
USPEF,EGSCA,INPAV,E
USPEF,EGSCA,IQUQR,E
USPEF,EGSCA,JOAQJ,E
USPEF,EGSCA,JPHKT,E
USPEF,EGSCA,JPNGO,E
USPEF,EGSCA,JPOSA,E
USPEF,EGSCA,JPSDJ,E
USPEF,EGSCA,JPSMZ,E
USPEF,EGSCA,JPTYO,E
USPEF,EGSCA,JPUKB,E
USPEF,EGSCA,JPYOK,E
USPEF,EGSCA,JPYUR,E
USPEF,EGSCA,KRINC,E
USPEF,EGSCA,KRKAN,E
USPEF,EGSCA,KRPUS,E
USPEF,EGSCA,LKCMB,E
USPEF,EGSCA,MYPKG,E
USPEF,EGSCA,OMSOH,E
USPEF,EGSCA,PKBQM,E
USPEF,EGSCA,QAHMD,E
USPEF,EGSCA,SADMM,E
USPEF,EGSCA,SAJED,E
USPEF,EGSCA,SAJUB,E
USPEF,EGSCA,SGSIN,E
USPEF,EGSCA,THLCH,E
USPEF,EGSCA,TWKEL,E
USPEF,EGSCA,TWKHH,E
USPEF,EGSCA,VNCMP,E
USPEF,EGSCA,VNHPH,E
USPEF,EGSCA,VNVUT,E
USPHL,EGSCA,AEAUH,E
USPHL,EGSCA,AEDXB,E
USPHL,EGSCA,AEJEA,E
USPHL,EGSCA,CNCAN,E
USPHL,EGSCA,CNDCB,E
USPHL,EGSCA,CNDLC,E
USPHL,EGSCA,CNFOC,E
USPHL,EGSCA,CNLYG,E
USPHL,EGSCA,CNNBO,E
USPHL,EGSCA,CNNGB,E
USPHL,EGSCA,CNNSA,E
USPHL,EGSCA,CNNSS,E
USPHL,EGSCA,CNPLI,E
USPHL,EGSCA,CNSHA,E
USPHL,EGSCA,CNSHG,E
USPHL,EGSCA,CNSHK,E
USPHL,EGSCA,CNTAO,E
USPHL,EGSCA,CNTXG,E
USPHL,EGSCA,CNXMN,E
USPHL,EGSCA,CNYTN,E
USPHL,EGSCA,CNZOS,E
USPHL,EGSCA,EGSOK,E
USPHL,EGSCA,HKHKG,E
USPHL,EGSCA,INNSA,E
USPHL,EGSCA,INNSV,E
USPHL,EGSCA,INPAV,E
USPHL,EGSCA,IQUQR,E
USPHL,EGSCA,JOAQJ,E
USPHL,EGSCA,JPHKT,E
USPHL,EGSCA,JPNGO,E
USPHL,EGSCA,JPOSA,E
USPHL,EGSCA,JPSDJ,E
USPHL,EGSCA,JPSMZ,E
USPHL,EGSCA,JPTYO,E
USPHL,EGSCA,JPUKB,E
USPHL,EGSCA,JPYOK,E
USPHL,EGSCA,JPYUR,E
USPHL,EGSCA,KRINC,E
USPHL,EGSCA,KRKAN,E
USPHL,EGSCA,KRPUS,E
USPHL,EGSCA,LKCMB,E
USPHL,EGSCA,MYPKG,E
USPHL,EGSCA,OMSOH,E
USPHL,EGSCA,PKBQM,E
USPHL,EGSCA,QAHMD,E
USPHL,EGSCA,SADMM,E
USPHL,EGSCA,SAJED,E
USPHL,EGSCA,SAJUB,E
USPHL,EGSCA,SGSIN,E
USPHL,EGSCA,THLCH,E
USPHL,EGSCA,TWKEL,E
USPHL,EGSCA,TWKHH,E
USPHL,EGSCA,VNCMP,E
USPHL,EGSCA,VNHPH,E
USPHL,EGSCA,VNVUT,E
USSAV,EGSCA,AEAUH,E
USSAV,EGSCA,AEDXB,E
USSAV,EGSCA,AEJEA,E
USSAV,EGSCA,CNCAN,E
USSAV,EGSCA,CNDCB,E
USSAV,EGSCA,CNDLC,E
USSAV,EGSCA,CNFOC,E
USSAV,EGSCA,CNLYG,E
USSAV,EGSCA,CNNBO,E
USSAV,EGSCA,CNNGB,E
USSAV,EGSCA,CNNSA,E
USSAV,EGSCA,CNNSS,E
USSAV,EGSCA,CNPLI,E
USSAV,EGSCA,CNSHA,E
USSAV,EGSCA,CNSHG,E
USSAV,EGSCA,CNSHK,E
USSAV,EGSCA,CNTAO,E
USSAV,EGSCA,CNTXG,E
USSAV,EGSCA,CNXMN,E
USSAV,EGSCA,CNYTN,E
USSAV,EGSCA,CNZOS,E
USSAV,EGSCA,EGSOK,E
USSAV,EGSCA,HKHKG,E
USSAV,EGSCA,INNSA,E
USSAV,EGSCA,INNSV,E
USSAV,EGSCA,INPAV,E
