from_port_code,to_port_code,distance,eca_distance
DEWVN,KRINC,8577,2171
DEWVN,KRKAN,8271,2171
DEWVN,KRPUS,8193,2171
DEWVN,LKCMB,7063,574
DEWVN,MAPTM,1533,574
DEWVN,MATNG,1533,579
DEWVN,MNTNG,1533,579
DEWVN,MTMAR,19623,574
DEWVN,MXATM,5175,2109
DEWVN,MXLZC,14705,2171
DEWVN,MXTUX,5280,2109
DEWVN,MXVER,5222,450
DEWVN,MXZLO,6630,539
DEWVN,MYPKG,8129,574
DEWVN,NLRTM,185,185
DEWVN,OMSOH,6729,574
DEWVN,PABLB,4893,539
DEWVN,PAMIT,4893,539
DEWVN,PAPCA,4892,539
DEWVN,PAPCN,4892,539
DEWVN,PAROD,4893,539
DEWVN,PKBQM,10995,574
DEWVN,PLGDN,936,936
DEWVN,PTLIS,1291,626
DEWVN,QAHMD,6661,574
DEWVN,SADMM,6754,574
DEWVN,SAJED,4213,574
DEWVN,SAJUB,6772,574
DEWVN,SGSIN,12029,573
DEWVN,TGLFW,16135,574
DEWVN,THLCH,8723,574
DEWVN,TRALI,3660,579
DEWVN,TRGEM,3451,579
DEWVN,TRIST,3401,579
DEWVN,TRIZT,3428,579
DEWVN,TRMER,3638,579
DEWVN,TRTEK,3486,579
DEWVN,TRYAL,3413,648
DEWVN,TWKEL,9002,2171
DEWVN,TWKHH,9105,2171
DEWVN,USBAL,3814,948
DEWVN,USBOS,3814,2149
DEWVN,USCHS,3936,952
DEWVN,USHOU,4698,1867
DEWVN,USILM,3943,1077
DEWVN,USJAX,4084,1144
DEWVN,USLAX,7812,610
DEWVN,USLGB,7811,609
DEWVN,USMIA,4355,1415
DEWVN,USMOB,5015,865
DEWVN,USMSY,4896,777
DEWVN,USNYC,3456,1791
DEWVN,USOAK,8136,1000
DEWVN,USORF,3642,776
DEWVN,USPEF,3737,906
DEWVN,USPHL,3576,1911
DEWVN,USSAV,3986,1046
DEWVN,USSEA,8889,1753
DEWVN,USTIW,8890,1754
DEWVN,VNCMP,8523,574
DEWVN,VNHPH,9267,574
DEWVN,VNVUT,8523,574
DEWVN,ZAZBA,11166,1137
DOCAU,AEAUH,9831,763
DOCAU,AEDXB,12279,1258
DOCAU,AEJEA,9772,763
DOCAU,BEANR,3961,307
DOCAU,BEZEE,4048,394
DOCAU,CAHAL,1702,235
DOCAU,CAPRR,5098,1481
DOCAU,CASJB,1702,235
DOCAU,CAVAN,4766,1215
DOCAU,CNCAN,7714,1258
DOCAU,CNDCB,7729,1258
DOCAU,CNDLC,7071,1258
DOCAU,CNFOC,7616,1258
DOCAU,CNLYG,7033,1258
DOCAU,CNNBO,7015,1258
DOCAU,CNNGB,7015,1258
DOCAU,CNNSA,7698,1258
DOCAU,CNNSS,7705,1258
DOCAU,CNPLI,7307,1258
DOCAU,CNSHA,6975,1258
DOCAU,CNSHG,6968,1258
DOCAU,CNSHK,7665,1258
DOCAU,CNTAO,7016,1258
DOCAU,CNTXG,7216,1258
DOCAU,CNXMN,7413,1258
DOCAU,CNYTN,7663,1258
DOCAU,CNZOS,6997,1258
DOCAU,COBUN,1207,0
DOCAU,COCNR,541,0
DOCAU,COCTG,541,0
DOCAU,COSPC,541,0
DOCAU,DEBRV,4210,556
DOCAU,DEHAM,4213,559
DOCAU,DEWVN,4202,548
DOCAU,EGAKI,7364,626
DOCAU,EGDAM,6641,763
DOCAU,EGSCA,3440,926
DOCAU,EGSOK,8139,763
DOCAU,EGSUZ,6411,614
DOCAU,ESALG,4841,763
DOCAU,ESBCN,5299,626
DOCAU,ESFRO,4349,349
DOCAU,ESVLC,5227,642
DOCAU,FRBES,4514,783
DOCAU,FRDKK,3933,279
DOCAU,FRFOS,5127,626
DOCAU,FRLEH,3836,199
DOCAU,GBFXT,4014,377
DOCAU,GBLGP,3932,278
DOCAU,GBSOU,3813,159
DOCAU,GRPIR,6216,626
DOCAU,GTPRQ,1667,0
DOCAU,HKHKG,7664,1258
DOCAU,ILASH,6868,626
DOCAU,ILHFA,7395,626
DOCAU,INNSA,10505,1258
DOCAU,INNSV,12569,1258
DOCAU,INPAV,10650,1258
DOCAU,IQUQR,10204,763
DOCAU,ITGOA,5283,626
DOCAU,ITLIV,5350,626
DOCAU,ITSAL,5669,626
DOCAU,ITSPE,5326,626
DOCAU,ITVDL,5295,626
DOCAU,JOAQJ,8089,763
DOCAU,JPHKT,7770,1258
DOCAU,JPNGO,7047,1258
DOCAU,JPOSA,7420,1258
DOCAU,JPSDJ,7398,1258
DOCAU,JPSMZ,7118,1258
DOCAU,JPTYO,7170,1258
DOCAU,JPUKB,6855,1258
DOCAU,JPYOK,8564,767
DOCAU,JPYUR,6882,1258
DOCAU,KRINC,6912,1258
DOCAU,KRKAN,6606,1258
DOCAU,KRPUS,6528,1258
DOCAU,LKCMB,10370,763
DOCAU,MAPTM,4957,344
DOCAU,MATNG,4815,642
DOCAU,MNTNG,4957,349
DOCAU,MTMAR,20677,1258
DOCAU,MXATM,2644,457
DOCAU,MXLZC,13040,1258
DOCAU,MXTUX,2668,637
DOCAU,MXVER,2531,637
DOCAU,MXZLO,2506,0
DOCAU,MYPKG,9113,1258
DOCAU,NLRTM,4017,363
DOCAU,OMSOH,10036,763
DOCAU,PABLB,769,0
DOCAU,PAMIT,769,0
DOCAU,PAPCA,835,0
DOCAU,PAPCN,835,0
DOCAU,PAROD,769,0
DOCAU,PKBQM,12049,1258
DOCAU,PLGDN,4998,363
DOCAU,PTLIS,4131,626
DOCAU,QAHMD,9968,763
DOCAU,SADMM,10061,763
DOCAU,SAJED,7520,763
DOCAU,SAJUB,10079,763
DOCAU,SGSIN,8999,1258
DOCAU,TGLFW,17189,1258
DOCAU,THLCH,9055,1258
DOCAU,TRALI,6838,626
DOCAU,TRGEM,6629,626
DOCAU,TRIST,6579,626
DOCAU,TRIZT,6606,626
DOCAU,TRMER,6816,626
DOCAU,TRTEK,6664,626
DOCAU,TRYAL,7049,630
DOCAU,TWKEL,7337,1258
DOCAU,TWKHH,7440,1258
DOCAU,USBAL,1786,873
DOCAU,USBOS,2066,1153
DOCAU,USCHS,1218,305
DOCAU,USHOU,2167,215
DOCAU,USILM,1324,411
DOCAU,USJAX,1248,335
DOCAU,USLAX,3688,71
DOCAU,USLGB,3687,70
DOCAU,USMIA,1519,606
DOCAU,USMOB,2041,284
DOCAU,USMSY,2213,456
DOCAU,USNYC,1791,878
DOCAU,USOAK,4012,461
DOCAU,USORF,1614,701
DOCAU,USPEF,1505,592
DOCAU,USPHL,1757,844
DOCAU,USSAV,1150,237
DOCAU,USSEA,4765,1214
DOCAU,USTIW,4766,1215
DOCAU,VNCMP,8453,1258
DOCAU,VNHPH,8128,1258
DOCAU,VNVUT,8453,1258
DOCAU,ZAZBA,8448,490
EGAKI,AEAUH,4697,0
EGAKI,AEDXB,9398,0
EGAKI,AEJEA,4638,0
EGAKI,BEANR,3945,338
EGAKI,BEZEE,4032,425
EGAKI,CAHAL,5662,391
EGAKI,CAPRR,12141,2000
EGAKI,CASJB,5938,667
EGAKI,CAVAN,11809,1734
EGAKI,CNCAN,7580,0
EGAKI,CNDCB,7639,0
EGAKI,CNDLC,8729,0
EGAKI,CNFOC,7958,0
EGAKI,CNLYG,8720,0
EGAKI,CNNBO,8197,0
EGAKI,CNNGB,8197,0
EGAKI,CNNSA,7528,0
EGAKI,CNNSS,7544,0
EGAKI,CNPLI,8890,0
EGAKI,CNSHA,8210,0
EGAKI,CNSHG,8221,0
EGAKI,CNSHK,7529,0
EGAKI,CNTAO,8599,0
EGAKI,CNTXG,15095,0
EGAKI,CNXMN,7755,0
EGAKI,CNYTN,7573,0
EGAKI,CNZOS,8188,0
EGAKI,COBUN,8250,519
EGAKI,COCNR,7652,661
EGAKI,COCTG,7652,661
EGAKI,COSPC,7652,661
EGAKI,DEBRV,4194,587
EGAKI,DEHAM,4197,590
EGAKI,DEWVN,4186,579
EGAKI,DOCAU,7364,626
EGAKI,EGDAM,1507,0
EGAKI,EGSCA,1544,0
EGAKI,EGSOK,3005,0
EGAKI,EGSUZ,1544,0
EGAKI,ESALG,2685,0
EGAKI,ESBCN,2409,0
EGAKI,ESFRO,4333,380
EGAKI,ESVLC,2554,0
EGAKI,FRBES,4498,814
EGAKI,FRDKK,3917,310
EGAKI,FRFOS,2237,0
EGAKI,FRLEH,3845,216
EGAKI,GBFXT,4023,394
EGAKI,GBLGP,3916,309
EGAKI,GBSOU,3797,190
EGAKI,GRPIR,1148,0
EGAKI,GTPRQ,8710,519
EGAKI,HKHKG,7530,0
EGAKI,ILASH,1500,0
EGAKI,ILHFA,1601,0
EGAKI,INNSA,6127,0
EGAKI,INNSV,9688,0
EGAKI,INPAV,6242,0
EGAKI,IQUQR,5070,0
EGAKI,ITGOA,2125,0
EGAKI,ITLIV,2157,0
EGAKI,ITSAL,2466,0
EGAKI,ITSPE,2117,0
EGAKI,ITVDL,2137,0
EGAKI,JOAQJ,2955,0
EGAKI,JPHKT,9023,0
EGAKI,JPNGO,8873,0
EGAKI,JPOSA,8673,0
EGAKI,JPSDJ,9196,0
EGAKI,JPSMZ,8937,0
EGAKI,JPTYO,8923,0
EGAKI,JPUKB,8786,0
EGAKI,JPYOK,9073,0
EGAKI,JPYUR,8813,0
EGAKI,KRINC,8665,0
EGAKI,KRKAN,8592,0
EGAKI,KRPUS,8589,0
EGAKI,LKCMB,5236,0
EGAKI,MAPTM,2948,0
EGAKI,MATNG,2653,0
EGAKI,MNTNG,2966,0
EGAKI,MTMAR,17796,0
EGAKI,MXATM,7786,62
EGAKI,MXLZC,15101,0
EGAKI,MXTUX,7693,62
EGAKI,MXVER,7556,62
EGAKI,MXZLO,9549,519
EGAKI,MYPKG,6302,0
EGAKI,NLRTM,4001,394
EGAKI,OMSOH,4902,0
EGAKI,PABLB,7812,519
EGAKI,PAMIT,7810,519
EGAKI,PAPCA,7744,62
EGAKI,PAPCN,7811,519
EGAKI,PAROD,7812,519
EGAKI,PKBQM,9168,0
EGAKI,PLGDN,4982,394
EGAKI,PTLIS,3233,0
EGAKI,QAHMD,4834,0
EGAKI,SADMM,4927,0
EGAKI,SAJED,2386,0
EGAKI,SAJUB,4945,0
EGAKI,SGSIN,12482,0
EGAKI,TGLFW,14308,0
EGAKI,THLCH,6896,0
EGAKI,TRALI,1044,0
EGAKI,TRGEM,835,0
EGAKI,TRIST,785,0
EGAKI,TRIZT,760,0
EGAKI,TRMER,1576,0
EGAKI,TRTEK,700,0
EGAKI,TRYAL,7033,661
EGAKI,TWKEL,7964,0
EGAKI,TWKHH,7724,0
EGAKI,USBAL,6205,401
EGAKI,USBOS,6257,726
EGAKI,USCHS,6308,458
EGAKI,USHOU,7615,1702
EGAKI,USILM,6334,530
EGAKI,USJAX,6416,503
EGAKI,USLAX,10731,590
EGAKI,USLGB,10730,589
EGAKI,USMIA,6544,31
EGAKI,USMOB,7642,2111
EGAKI,USMSY,7470,1939
EGAKI,USNYC,5899,368
EGAKI,USOAK,11055,980
EGAKI,USORF,6033,229
EGAKI,USPEF,6673,760
EGAKI,USPHL,6019,488
EGAKI,USSAV,6318,405
EGAKI,USSEA,11808,1733
EGAKI,USTIW,11809,1734
EGAKI,VNCMP,6696,0
EGAKI,VNHPH,7440,0
EGAKI,VNVUT,6696,0
EGAKI,ZAZBA,11385,0
EGDAM,AEAUH,3190,0
EGDAM,AEDXB,7891,0
EGDAM,AEJEA,3131,0
EGDAM,BEANR,3093,333
EGDAM,BEZEE,3180,420
EGDAM,CAHAL,4967,391
EGDAM,CAPRR,11212,322
EGDAM,CASJB,5243,667
EGDAM,CAVAN,10924,1734
EGDAM,CNCAN,6073,0
EGDAM,CNDCB,6132,0
EGDAM,CNDLC,7222,0
EGDAM,CNFOC,6451,0
EGDAM,CNLYG,7213,0
EGDAM,CNNBO,6690,0
EGDAM,CNNGB,6690,0
EGDAM,CNNSA,6021,0
EGDAM,CNNSS,6037,0
EGDAM,CNPLI,7383,0
EGDAM,CNSHA,6703,0
EGDAM,CNSHG,6714,0
EGDAM,CNSHK,6022,0
EGDAM,CNTAO,7092,0
EGDAM,CNTXG,7353,0
EGDAM,CNXMN,6248,0
EGDAM,CNYTN,6066,0
EGDAM,CNZOS,6681,0
EGDAM,COBUN,7365,519
EGDAM,COCNR,6786,62
EGDAM,COCTG,6825,782
EGDAM,COSPC,6786,62
EGDAM,DEBRV,3342,582
EGDAM,DEHAM,3345,585
EGDAM,DEWVN,3334,574
EGDAM,DOCAU,6641,763
EGDAM,EGAKI,1507,0
EGDAM,EGSCA,37,0
EGDAM,EGSOK,11957,0
EGDAM,EGSUZ,37,0
EGDAM,ESALG,1800,0
EGDAM,ESBCN,1546,0
EGDAM,ESFRO,3481,375
EGDAM,ESVLC,1623,0
EGDAM,FRBES,3646,809
EGDAM,FRDKK,3065,305
EGDAM,FRFOS,1597,0
EGDAM,FRLEH,2960,216
EGDAM,GBFXT,3138,394
EGDAM,GBLGP,3118,342
EGDAM,GBSOU,2945,185
EGDAM,GRPIR,512,0
EGDAM,GTPRQ,7825,519
EGDAM,HKHKG,6023,0
EGDAM,ILASH,262,0
EGDAM,ILHFA,1538,0
EGDAM,INNSA,4620,0
EGDAM,INNSV,8181,0
EGDAM,INPAV,4735,0
EGDAM,IQUQR,3563,0
EGDAM,ITGOA,1386,0
EGDAM,ITLIV,1453,0
EGDAM,ITSAL,1772,0
EGDAM,ITSPE,1429,0
EGDAM,ITVDL,1398,0
EGDAM,JOAQJ,1448,0
EGDAM,JPHKT,7516,0
EGDAM,JPNGO,7366,0
EGDAM,JPOSA,7166,0
EGDAM,JPSDJ,7689,0
EGDAM,JPSMZ,7430,0
EGDAM,JPTYO,7416,0
EGDAM,JPUKB,7279,0
EGDAM,JPYOK,7566,0
EGDAM,JPYUR,7306,0
EGDAM,KRINC,7158,0
EGDAM,KRKAN,7085,0
EGDAM,KRPUS,7082,0
EGDAM,LKCMB,3729,0
EGDAM,MAPTM,1907,0
EGDAM,MATNG,1907,0
EGDAM,MNTNG,1907,0
EGDAM,MTMAR,16289,0
EGDAM,MXATM,6901,62
EGDAM,MXLZC,13594,0
EGDAM,MXTUX,6808,62
EGDAM,MXVER,6671,62
EGDAM,MXZLO,8664,519
EGDAM,MYPKG,4795,0
EGDAM,NLRTM,3149,389
EGDAM,OMSOH,3395,0
EGDAM,PABLB,6927,519
EGDAM,PAMIT,6925,519
EGDAM,PAPCA,6859,62
EGDAM,PAPCN,6926,519
EGDAM,PAROD,6927,519
EGDAM,PKBQM,7661,0
EGDAM,PLGDN,4130,389
EGDAM,PTLIS,2593,0
EGDAM,QAHMD,3327,0
EGDAM,SADMM,3420,0
EGDAM,SAJED,879,0
EGDAM,SAJUB,3438,0
EGDAM,SGSIN,5170,0
EGDAM,TGLFW,12801,0
EGDAM,THLCH,5389,0
EGDAM,TRALI,554,0
EGDAM,TRGEM,772,0
EGDAM,TRIST,722,0
EGDAM,TRIZT,775,0
EGDAM,TRMER,426,0
EGDAM,TRTEK,807,0
EGDAM,TRYAL,6181,656
EGDAM,TWKEL,6457,0
EGDAM,TWKHH,6217,0
EGDAM,USBAL,5320,401
EGDAM,USBOS,5372,726
EGDAM,USCHS,5423,458
EGDAM,USHOU,6756,1791
EGDAM,USILM,5449,530
EGDAM,USJAX,5578,613
EGDAM,USLAX,9846,590
EGDAM,USLGB,9845,589
EGDAM,USMIA,5659,31
EGDAM,USMOB,6757,2111
EGDAM,USMSY,6585,1939
EGDAM,USNYC,5014,368
EGDAM,USOAK,10170,980
EGDAM,USORF,5148,229
EGDAM,USPEF,5815,850
EGDAM,USPHL,5134,488
EGDAM,USSAV,5491,526
EGDAM,USSEA,10923,1733
EGDAM,USTIW,10924,1734
EGDAM,VNCMP,5189,0
EGDAM,VNHPH,5933,0
EGDAM,VNVUT,5189,0
EGDAM,ZAZBA,9878,0
EGSCA,AEAUH,2985,0
EGSCA,AEDXB,7686,0
EGSCA,AEJEA,2940,0
EGSCA,BEANR,3296,352
EGSCA,BEZEE,3058,420
EGSCA,CAHAL,4709,379
EGSCA,CAPRR,7934,1996
EGSCA,CASJB,2854,1253
EGSCA,CAVAN,7602,1730
EGSCA,CNCAN,5868,0
EGSCA,CNDCB,5927,0
EGSCA,CNDLC,7017,0
EGSCA,CNFOC,6246,0
EGSCA,CNLYG,7008,0
EGSCA,CNNBO,6485,0
EGSCA,CNNGB,7134,0
EGSCA,CNNSA,5816,0
EGSCA,CNNSS,5832,0
EGSCA,CNPLI,7178,0
EGSCA,CNSHA,7195,0
EGSCA,CNSHG,6509,0
EGSCA,CNSHK,6477,0
EGSCA,CNTAO,7390,7390
EGSCA,CNTXG,7148,0
EGSCA,CNXMN,6580,0
EGSCA,CNYTN,6526,0
EGSCA,CNZOS,6476,0
EGSCA,COBUN,4043,515
EGSCA,COCNR,6066,0
EGSCA,COCTG,3624,945
EGSCA,COSPC,3624,945
EGSCA,DEBRV,3220,582
EGSCA,DEHAM,3620,632
EGSCA,DEWVN,3212,574
EGSCA,DOCAU,3440,926
EGSCA,EGAKI,1544,0
EGSCA,EGDAM,37,0
EGSCA,EGSOK,1293,0
EGSCA,EGSUZ,74,0
EGSCA,ESALG,1678,0
EGSCA,ESBCN,1626,0
EGSCA,ESFRO,3359,375
EGSCA,ESVLC,1703,0
EGSCA,FRBES,3524,809
EGSCA,FRDKK,2943,305
EGSCA,FRFOS,1637,0
EGSCA,FRLEH,3122,216
EGSCA,GBFXT,3016,394
EGSCA,GBLGP,3267,342
EGSCA,GBSOU,3109,185
EGSCA,GRPIR,648,0
EGSCA,GTPRQ,4503,515
EGSCA,HKHKG,6478,0
EGSCA,ILASH,153,0
EGSCA,ILHFA,256,0
EGSCA,INNSA,4397,0
EGSCA,INNSV,7976,0
EGSCA,INPAV,4512,0
EGSCA,IQUQR,3358,0
EGSCA,ITGOA,1444,0
EGSCA,ITLIV,1490,0
EGSCA,ITSAL,1809,0
EGSCA,ITSPE,1466,0
EGSCA,ITVDL,1435,0
EGSCA,JOAQJ,1243,0
EGSCA,JPHKT,7311,0
EGSCA,JPNGO,7161,0
EGSCA,JPOSA,6961,0
EGSCA,JPSDJ,7484,0
EGSCA,JPSMZ,7225,0
EGSCA,JPTYO,7211,0
EGSCA,JPUKB,7074,0
EGSCA,JPYOK,7361,0
EGSCA,JPYUR,7101,0
EGSCA,KRINC,6953,0
EGSCA,KRKAN,6853,817
EGSCA,KRPUS,7596,0
EGSCA,LKCMB,3506,0
EGSCA,MAPTM,1987,0
EGSCA,MATNG,1987,0
EGSCA,MNTNG,1987,0
EGSCA,MTMAR,16084,0
EGSCA,MXATM,3901,1089
EGSCA,MXLZC,13287,817
EGSCA,MXTUX,3808,1089
EGSCA,MXVER,3671,1089
EGSCA,MXZLO,5342,515
EGSCA,MYPKG,4934,0
EGSCA,NLRTM,3352,402
EGSCA,OMSOH,3190,0
EGSCA,PABLB,3605,515
EGSCA,PAMIT,3603,515
EGSCA,PAPCA,3604,515
EGSCA,PAPCN,3604,515
EGSCA,PAROD,3605,515
EGSCA,PKBQM,7456,0
EGSCA,PLGDN,4008,389
EGSCA,PTLIS,2630,0
EGSCA,QAHMD,3122,0
EGSCA,SADMM,3215,0
EGSCA,SAJED,674,0
EGSCA,SAJUB,3233,0
EGSCA,SGSIN,5048,0
EGSCA,TGLFW,12596,0
EGSCA,THLCH,5184,0
EGSCA,TRALI,627,0
EGSCA,TRGEM,809,0
EGSCA,TRIST,849,0
EGSCA,TRIZT,812,0
EGSCA,TRMER,400,0
EGSCA,TRTEK,844,0
EGSCA,TRYAL,6059,656
EGSCA,TWKEL,6252,0
EGSCA,TWKHH,6727,0
EGSCA,USBAL,1998,397
EGSCA,USBOS,2364,763
EGSCA,USCHS,5580,363
EGSCA,USHOU,6768,242
EGSCA,USILM,5250,0
EGSCA,USJAX,2384,783
EGSCA,USLAX,6524,586
EGSCA,USLGB,6523,585
EGSCA,USMIA,2659,1058
EGSCA,USMOB,6497,264
EGSCA,USMSY,3609,2008
EGSCA,USNYC,5167,368
EGSCA,USOAK,6848,976
EGSCA,USORF,1826,225
EGSCA,USPEF,2621,1020
EGSCA,USPHL,1969,368
EGSCA,USSAV,5648,260
EGSCA,USSEA,7601,1729
EGSCA,USTIW,7602,1730
EGSCA,VNCMP,4984,0
EGSCA,VNHPH,5728,0
EGSCA,VNVUT,4984,0
EGSCA,ZAZBA,9459,813
EGSOK,AEAUH,2930,0
EGSOK,AEDXB,7631,0
EGSOK,AEJEA,2871,0
EGSOK,BEANR,4591,333
EGSOK,BEZEE,4678,420
EGSOK,CAHAL,6465,391
EGSOK,CAPRR,10952,322
EGSOK,CASJB,6741,667
EGSOK,CAVAN,11365,459
EGSOK,CNCAN,5813,0
EGSOK,CNDCB,5872,0
EGSOK,CNDLC,6962,0
EGSOK,CNFOC,6191,0
EGSOK,CNLYG,6953,0
EGSOK,CNNBO,6430,0
EGSOK,CNNGB,6430,0
EGSOK,CNNSA,5761,0
EGSOK,CNNSS,5777,0
EGSOK,CNPLI,7123,0
EGSOK,CNSHA,6443,0
EGSOK,CNSHG,6454,0
EGSOK,CNSHK,5762,0
EGSOK,CNTAO,6832,0
EGSOK,CNTXG,7093,0
EGSOK,CNXMN,5988,0
EGSOK,CNYTN,5806,0
EGSOK,CNZOS,6421,0
EGSOK,COBUN,8863,519
EGSOK,COCNR,8284,62
EGSOK,COCTG,8323,782
EGSOK,COSPC,8284,62
EGSOK,DEBRV,4840,582
EGSOK,DEHAM,4843,585
EGSOK,DEWVN,4832,574
EGSOK,DOCAU,8139,763
EGSOK,EGAKI,3005,0
EGSOK,EGDAM,11957,0
EGSOK,EGSCA,1293,0
EGSOK,EGSUZ,1293,0
EGSOK,ESALG,3298,0
EGSOK,ESBCN,2930,0
EGSOK,ESFRO,4979,375
EGSOK,ESVLC,3075,0
EGSOK,FRBES,5144,809
EGSOK,FRDKK,4563,305
EGSOK,FRFOS,3095,0
EGSOK,FRLEH,4458,216
EGSOK,GBFXT,4636,394
EGSOK,GBLGP,4562,304
EGSOK,GBSOU,4443,185
EGSOK,GRPIR,2010,0
EGSOK,GTPRQ,9323,519
EGSOK,HKHKG,5763,0
EGSOK,ILASH,1760,0
EGSOK,ILHFA,3036,0
EGSOK,INNSA,4360,0
EGSOK,INNSV,7921,0
EGSOK,INPAV,4475,0
EGSOK,IQUQR,3303,0
EGSOK,ITGOA,2884,0
EGSOK,ITLIV,2951,0
EGSOK,ITSAL,3270,0
EGSOK,ITSPE,2927,0
EGSOK,ITVDL,2896,0
EGSOK,JOAQJ,284,0
EGSOK,JPHKT,7256,0
EGSOK,JPNGO,7106,0
EGSOK,JPOSA,6906,0
EGSOK,JPSDJ,7429,0
EGSOK,JPSMZ,7170,0
EGSOK,JPTYO,7156,0
EGSOK,JPUKB,7019,0
EGSOK,JPYOK,7306,0
EGSOK,JPYUR,7046,0
EGSOK,KRINC,6898,0
EGSOK,KRKAN,6825,0
EGSOK,KRPUS,6822,0
EGSOK,LKCMB,3469,0
EGSOK,MAPTM,3405,0
EGSOK,MATNG,3330,0
EGSOK,MNTNG,3405,0
EGSOK,MTMAR,16029,0
EGSOK,MXATM,8399,62
EGSOK,MXLZC,13334,0
EGSOK,MXTUX,8306,62
EGSOK,MXVER,8169,62
EGSOK,MXZLO,10162,519
EGSOK,MYPKG,4535,0
EGSOK,NLRTM,4647,389
EGSOK,OMSOH,3135,0
EGSOK,PABLB,8425,519
EGSOK,PAMIT,8423,519
EGSOK,PAPCA,8357,62
EGSOK,PAPCN,8424,519
EGSOK,PAROD,8425,519
EGSOK,PKBQM,7401,0
EGSOK,PLGDN,5628,389
EGSOK,PTLIS,4091,0
EGSOK,QAHMD,3067,0
EGSOK,SADMM,3160,0
EGSOK,SAJED,619,0
EGSOK,SAJUB,3178,0
EGSOK,SGSIN,5057,0
EGSOK,TGLFW,12541,0
EGSOK,THLCH,5129,0
EGSOK,TRALI,2052,0
EGSOK,TRGEM,2270,0
EGSOK,TRIST,2220,0
EGSOK,TRIZT,2273,0
EGSOK,TRMER,1924,0
EGSOK,TRTEK,2305,0
EGSOK,TRYAL,7679,656
EGSOK,TWKEL,6197,0
EGSOK,TWKHH,5957,0
EGSOK,USBAL,6818,401
EGSOK,USBOS,6870,726
EGSOK,USCHS,6921,458
EGSOK,USHOU,8254,1791
EGSOK,USILM,6947,530
EGSOK,USJAX,7076,613
EGSOK,USLAX,10613,374
EGSOK,USLGB,10612,373
EGSOK,USMIA,7157,31
EGSOK,USMOB,8255,2111
EGSOK,USMSY,8083,1939
EGSOK,USNYC,6512,368
EGSOK,USOAK,10940,701
EGSOK,USORF,6646,229
EGSOK,USPEF,7313,850
EGSOK,USPHL,6632,488
EGSOK,USSAV,6989,526
EGSOK,USSEA,11364,458
EGSOK,USTIW,11365,459
EGSOK,VNCMP,4929,0
EGSOK,VNHPH,5673,0
EGSOK,VNVUT,4929,0
EGSOK,ZAZBA,9618,0
EGSUZ,AEAUH,2985,0
EGSUZ,AEDXB,7686,0
EGSUZ,AEJEA,2940,0
EGSUZ,BEANR,3296,352
EGSUZ,BEZEE,3058,420
EGSUZ,CAHAL,4709,379
EGSUZ,CAPRR,10673,1481
EGSUZ,CASJB,4985,655
EGSUZ,CAVAN,10341,1215
EGSUZ,CNCAN,5868,0
EGSUZ,CNDCB,5927,0
EGSUZ,CNDLC,7017,0
EGSUZ,CNFOC,6246,0
EGSUZ,CNLYG,7008,0
EGSUZ,CNNBO,6485,0
EGSUZ,CNNGB,7134,0
EGSUZ,CNNSA,5816,0
EGSUZ,CNNSS,5832,0
EGSUZ,CNPLI,7178,0
EGSUZ,CNSHA,7195,0
EGSUZ,CNSHG,6509,0
EGSUZ,CNSHK,6477,0
EGSUZ,CNTAO,7390,7390
EGSUZ,CNTXG,7148,0
EGSUZ,CNXMN,6580,0
EGSUZ,CNYTN,6526,0
EGSUZ,CNZOS,6476,0
EGSUZ,COBUN,6782,0
EGSUZ,COCNR,6066,0
EGSUZ,COCTG,6570,0
EGSUZ,COSPC,6664,62
EGSUZ,DEBRV,3220,582
EGSUZ,DEHAM,3620,632
EGSUZ,DEWVN,3212,574
EGSUZ,DOCAU,6411,614
EGSUZ,EGAKI,1544,0
EGSUZ,EGDAM,37,0
EGSUZ,EGSCA,74,0
EGSUZ,EGSOK,1293,0
EGSUZ,ESALG,1678,0
EGSUZ,ESBCN,1626,0
EGSUZ,ESFRO,3359,375
EGSUZ,ESVLC,1703,0
EGSUZ,FRBES,3524,809
EGSUZ,FRDKK,2943,305
EGSUZ,FRFOS,1637,0
EGSUZ,FRLEH,3122,216
EGSUZ,GBFXT,3016,394
EGSUZ,GBLGP,3267,342
EGSUZ,GBSOU,3109,185
EGSUZ,GRPIR,648,0
EGSUZ,GTPRQ,7242,0
EGSUZ,HKHKG,6478,0
EGSUZ,ILASH,153,0
EGSUZ,ILHFA,256,0
EGSUZ,INNSA,4397,0
EGSUZ,INNSV,7976,0
EGSUZ,INPAV,4512,0
EGSUZ,IQUQR,3358,0
EGSUZ,ITGOA,1444,0
EGSUZ,ITLIV,1490,0
EGSUZ,ITSAL,1809,0
EGSUZ,ITSPE,1466,0
EGSUZ,ITVDL,1435,0
EGSUZ,JOAQJ,1243,0
EGSUZ,JPHKT,7311,0
EGSUZ,JPNGO,7161,0
EGSUZ,JPOSA,6961,0
EGSUZ,JPSDJ,7484,0
EGSUZ,JPSMZ,7225,0
EGSUZ,JPTYO,7211,0
EGSUZ,JPUKB,7074,0
EGSUZ,JPYOK,7361,0
EGSUZ,JPYUR,7101,0
EGSUZ,KRINC,6953,0
EGSUZ,KRKAN,6880,0
EGSUZ,KRPUS,7596,0
EGSUZ,LKCMB,3506,0
EGSUZ,MAPTM,1987,0
EGSUZ,MATNG,1987,0
